date_time,tank,treat,pH,temp
2023-02-24 15:50:00,39,mid,7.596,10.33
2023-02-24 15:55:00,39,mid,7.595,10.33
2023-02-24 16:00:00,39,mid,7.594,10.35
2023-02-24 16:05:00,39,mid,7.594,10.37
2023-02-24 16:10:00,39,mid,7.592,10.39
2023-02-24 16:15:00,39,mid,7.592,10.41
2023-02-24 16:20:00,39,mid,7.59,10.43
2023-02-24 16:25:00,39,mid,7.59,10.45
2023-02-24 16:30:00,39,mid,7.588,10.47
2023-02-24 16:35:00,39,mid,7.588,10.49
2023-02-24 16:40:00,39,mid,7.588,10.5
2023-02-24 16:45:00,39,mid,7.588,10.52
2023-02-24 16:50:00,39,mid,7.587,10.54
2023-02-24 16:55:00,39,mid,7.587,10.56
2023-02-24 17:00:00,39,mid,7.587,10.58
2023-02-24 17:05:00,39,mid,7.587,10.6
2023-02-24 17:10:00,39,mid,7.586,10.61
2023-02-24 17:15:00,39,mid,7.587,10.63
2023-02-24 17:20:00,39,mid,7.588,10.52
2023-02-24 17:25:00,39,mid,7.59,10.38
2023-02-24 17:30:00,39,mid,7.59,10.38
2023-02-24 17:35:00,39,mid,7.59,10.4
2023-02-24 17:40:00,39,mid,7.591,10.42
2023-02-24 17:45:00,39,mid,7.59,10.43
2023-02-24 17:50:00,39,mid,7.591,10.45
2023-02-24 17:55:00,39,mid,7.591,10.47
2023-02-24 18:00:00,39,mid,7.591,10.49
2023-02-24 18:05:00,39,mid,7.591,10.51
2023-02-24 18:10:00,39,mid,7.591,10.52
2023-02-24 18:15:00,39,mid,7.591,10.54
2023-02-24 18:20:00,39,mid,7.591,10.56
2023-02-24 18:25:00,39,mid,7.591,10.58
2023-02-24 18:30:00,39,mid,7.591,10.6
2023-02-24 18:35:00,39,mid,7.592,10.61
2023-02-24 18:40:00,39,mid,7.591,10.63
2023-02-24 18:45:00,39,mid,7.593,10.63
2023-02-24 18:50:00,39,mid,7.596,10.48
2023-02-24 18:55:00,39,mid,7.597,10.43
2023-02-24 19:00:00,39,mid,7.596,10.45
2023-02-24 19:05:00,39,mid,7.596,10.47
2023-02-24 19:10:00,39,mid,7.597,10.49
2023-02-24 19:15:00,39,mid,7.597,10.51
2023-02-24 19:20:00,39,mid,7.598,10.52
2023-02-24 19:25:00,39,mid,7.597,10.54
2023-02-24 19:30:00,39,mid,7.598,10.56
2023-02-24 19:35:00,39,mid,7.597,10.58
2023-02-24 19:40:00,39,mid,7.598,10.59
2023-02-24 19:45:00,39,mid,7.598,10.61
2023-02-24 19:50:00,39,mid,7.599,10.63
2023-02-24 19:55:00,39,mid,7.6,10.64
2023-02-24 20:00:00,39,mid,7.601,10.57
2023-02-24 20:05:00,39,mid,7.603,10.42
2023-02-24 20:10:00,39,mid,7.603,10.37
2023-02-24 20:15:00,39,mid,7.603,10.39
2023-02-24 20:20:00,39,mid,7.604,10.41
2023-02-24 20:25:00,39,mid,7.604,10.43
2023-02-24 20:30:00,39,mid,7.604,10.44
2023-02-24 20:35:00,39,mid,7.604,10.46
2023-02-24 20:40:00,39,mid,7.605,10.48
2023-02-24 20:45:00,39,mid,7.605,10.5
2023-02-24 20:50:00,39,mid,7.604,10.52
2023-02-24 20:55:00,39,mid,7.604,10.53
2023-02-24 21:00:00,39,mid,7.604,10.55
2023-02-24 21:05:00,39,mid,7.604,10.57
2023-02-24 21:10:00,39,mid,7.605,10.59
2023-02-24 21:15:00,39,mid,7.606,10.6
2023-02-24 21:20:00,39,mid,7.61,10.62
2023-02-24 21:25:00,39,mid,7.609,10.64
2023-02-24 21:30:00,39,mid,7.61,10.62
2023-02-24 21:35:00,39,mid,7.613,10.45
2023-02-24 21:40:00,39,mid,7.612,10.42
2023-02-24 21:45:00,39,mid,7.612,10.44
2023-02-24 21:50:00,39,mid,7.612,10.46
2023-02-24 21:55:00,39,mid,7.613,10.47
2023-02-24 22:00:00,39,mid,7.613,10.49
2023-02-24 22:05:00,39,mid,7.611,10.51
2023-02-24 22:10:00,39,mid,7.612,10.53
2023-02-24 22:15:00,39,mid,7.612,10.54
2023-02-24 22:20:00,39,mid,7.612,10.56
2023-02-24 22:25:00,39,mid,7.612,10.58
2023-02-24 22:30:00,39,mid,7.612,10.59
2023-02-24 22:35:00,39,mid,7.613,10.61
2023-02-24 22:40:00,39,mid,7.613,10.63
2023-02-24 22:45:00,39,mid,7.612,10.65
2023-02-24 22:50:00,39,mid,7.614,10.61
2023-02-24 22:55:00,39,mid,7.615,10.47
2023-02-24 23:00:00,39,mid,7.616,10.38
2023-02-24 23:05:00,39,mid,7.616,10.4
2023-02-24 23:10:00,39,mid,7.616,10.42
2023-02-24 23:15:00,39,mid,7.617,10.44
2023-02-24 23:20:00,39,mid,7.616,10.46
2023-02-24 23:25:00,39,mid,7.617,10.47
2023-02-24 23:30:00,39,mid,7.617,10.5
2023-02-24 23:35:00,39,mid,7.617,10.51
2023-02-24 23:40:00,39,mid,7.616,10.53
2023-02-24 23:45:00,39,mid,7.616,10.55
2023-02-24 23:50:00,39,mid,7.617,10.56
2023-02-24 23:55:00,39,mid,7.616,10.58
2023-02-25 00:00:00,39,mid,7.616,10.6
2023-02-25 00:05:00,39,mid,7.616,10.61
2023-02-25 00:10:00,39,mid,7.616,10.63
2023-02-25 00:15:00,39,mid,7.616,10.65
2023-02-25 00:20:00,39,mid,7.617,10.62
2023-02-25 00:25:00,39,mid,7.62,10.47
2023-02-25 00:30:00,39,mid,7.622,10.39
2023-02-25 00:35:00,39,mid,7.621,10.4
2023-02-25 00:40:00,39,mid,7.621,10.42
2023-02-25 00:45:00,39,mid,7.621,10.44
2023-02-25 00:50:00,39,mid,7.622,10.46
2023-02-25 00:55:00,39,mid,7.621,10.48
2023-02-25 01:00:00,39,mid,7.62,10.49
2023-02-25 01:05:00,39,mid,7.62,10.51
2023-02-25 01:10:00,39,mid,7.62,10.53
2023-02-25 01:15:00,39,mid,7.62,10.55
2023-02-25 01:20:00,39,mid,7.62,10.56
2023-02-25 01:25:00,39,mid,7.62,10.57
2023-02-25 01:30:00,39,mid,7.62,10.59
2023-02-25 01:35:00,39,mid,7.62,10.6
2023-02-25 01:40:00,39,mid,7.619,10.62
2023-02-25 01:45:00,39,mid,7.62,10.64
2023-02-25 01:50:00,39,mid,7.621,10.59
2023-02-25 01:55:00,39,mid,7.623,10.43
2023-02-25 02:00:00,39,mid,7.623,10.44
2023-02-25 02:05:00,39,mid,7.623,10.46
2023-02-25 02:10:00,39,mid,7.623,10.48
2023-02-25 02:15:00,39,mid,7.624,10.5
2023-02-25 02:20:00,39,mid,7.623,10.52
2023-02-25 02:25:00,39,mid,7.623,10.53
2023-02-25 02:30:00,39,mid,7.623,10.55
2023-02-25 02:35:00,39,mid,7.623,10.57
2023-02-25 02:40:00,39,mid,7.622,10.58
2023-02-25 02:45:00,39,mid,7.622,10.6
2023-02-25 02:50:00,39,mid,7.622,10.62
2023-02-25 02:55:00,39,mid,7.623,10.63
2023-02-25 03:00:00,39,mid,7.622,10.65
2023-02-25 03:05:00,39,mid,7.624,10.6
2023-02-25 03:10:00,39,mid,7.625,10.44
2023-02-25 03:15:00,39,mid,7.626,10.41
2023-02-25 03:20:00,39,mid,7.626,10.43
2023-02-25 03:25:00,39,mid,7.625,10.45
2023-02-25 03:30:00,39,mid,7.625,10.47
2023-02-25 03:35:00,39,mid,7.625,10.49
2023-02-25 03:40:00,39,mid,7.625,10.5
2023-02-25 03:45:00,39,mid,7.625,10.52
2023-02-25 03:50:00,39,mid,7.624,10.54
2023-02-25 03:55:00,39,mid,7.624,10.55
2023-02-25 04:00:00,39,mid,7.625,10.57
2023-02-25 04:05:00,39,mid,7.625,10.59
2023-02-25 04:10:00,39,mid,7.624,10.6
2023-02-25 04:15:00,39,mid,7.624,10.62
2023-02-25 04:20:00,39,mid,7.624,10.64
2023-02-25 04:25:00,39,mid,7.624,10.64
2023-02-25 04:30:00,39,mid,7.626,10.51
2023-02-25 04:35:00,39,mid,7.627,10.4
2023-02-25 04:40:00,39,mid,7.627,10.42
2023-02-25 04:45:00,39,mid,7.627,10.44
2023-02-25 04:50:00,39,mid,7.627,10.45
2023-02-25 04:55:00,39,mid,7.627,10.47
2023-02-25 05:00:00,39,mid,7.627,10.49
2023-02-25 05:05:00,39,mid,7.627,10.51
2023-02-25 05:10:00,39,mid,7.626,10.52
2023-02-25 05:15:00,39,mid,7.626,10.54
2023-02-25 05:20:00,39,mid,7.626,10.56
2023-02-25 05:25:00,39,mid,7.625,10.57
2023-02-25 05:30:00,39,mid,7.626,10.59
2023-02-25 05:35:00,39,mid,7.626,10.61
2023-02-25 05:40:00,39,mid,7.625,10.62
2023-02-25 05:45:00,39,mid,7.625,10.64
2023-02-25 05:50:00,39,mid,7.626,10.62
2023-02-25 05:55:00,39,mid,7.628,10.46
2023-02-25 06:00:00,39,mid,7.628,10.43
2023-02-25 06:05:00,39,mid,7.627,10.45
2023-02-25 06:10:00,39,mid,7.627,10.47
2023-02-25 06:15:00,39,mid,7.628,10.49
2023-02-25 06:20:00,39,mid,7.628,10.5
2023-02-25 06:25:00,39,mid,7.627,10.52
2023-02-25 06:30:00,39,mid,7.628,10.54
2023-02-25 06:35:00,39,mid,7.627,10.56
2023-02-25 06:40:00,39,mid,7.627,10.57
2023-02-25 06:45:00,39,mid,7.626,10.59
2023-02-25 06:50:00,39,mid,7.627,10.61
2023-02-25 06:55:00,39,mid,7.627,10.62
2023-02-25 07:00:00,39,mid,7.627,10.64
2023-02-25 07:05:00,39,mid,7.627,10.66
2023-02-25 07:10:00,39,mid,7.628,10.56
2023-02-25 07:15:00,39,mid,7.629,10.41
2023-02-25 07:20:00,39,mid,7.63,10.41
2023-02-25 07:25:00,39,mid,7.63,10.42
2023-02-25 07:30:00,39,mid,7.629,10.44
2023-02-25 07:35:00,39,mid,7.63,10.46
2023-02-25 07:40:00,39,mid,7.629,10.48
2023-02-25 07:45:00,39,mid,7.629,10.5
2023-02-25 07:50:00,39,mid,7.629,10.51
2023-02-25 07:55:00,39,mid,7.629,10.53
2023-02-25 08:00:00,39,mid,7.629,10.55
2023-02-25 08:05:00,39,mid,7.629,10.56
2023-02-25 08:10:00,39,mid,7.629,10.58
2023-02-25 08:15:00,39,mid,7.629,10.6
2023-02-25 08:20:00,39,mid,7.629,10.61
2023-02-25 08:25:00,39,mid,7.629,10.63
2023-02-25 08:30:00,39,mid,7.629,10.65
2023-02-25 08:35:00,39,mid,7.63,10.56
2023-02-25 08:40:00,39,mid,7.632,10.43
2023-02-25 08:45:00,39,mid,7.632,10.44
2023-02-25 08:50:00,39,mid,7.632,10.46
2023-02-25 08:55:00,39,mid,7.632,10.48
2023-02-25 09:00:00,39,mid,7.631,10.5
2023-02-25 09:05:00,39,mid,7.631,10.51
2023-02-25 09:10:00,39,mid,7.631,10.53
2023-02-25 09:15:00,39,mid,7.631,10.55
2023-02-25 09:20:00,39,mid,7.632,10.56
2023-02-25 09:25:00,39,mid,7.631,10.58
2023-02-25 09:30:00,39,mid,7.63,10.6
2023-02-25 09:35:00,39,mid,7.63,10.62
2023-02-25 09:40:00,39,mid,7.63,10.63
2023-02-25 09:45:00,39,mid,7.63,10.65
2023-02-25 09:50:00,39,mid,7.631,10.59
2023-02-25 09:55:00,39,mid,7.633,10.43
2023-02-25 10:00:00,39,mid,7.633,10.44
2023-02-25 10:05:00,39,mid,7.632,10.46
2023-02-25 10:10:00,39,mid,7.633,10.47
2023-02-25 10:15:00,39,mid,7.633,10.49
2023-02-25 10:20:00,39,mid,7.633,10.51
2023-02-25 10:25:00,39,mid,7.633,10.53
2023-02-25 10:30:00,39,mid,7.632,10.54
2023-02-25 10:35:00,39,mid,7.632,10.56
2023-02-25 10:40:00,39,mid,7.631,10.58
2023-02-25 10:45:00,39,mid,7.631,10.59
2023-02-25 10:50:00,39,mid,7.63,10.61
2023-02-25 10:55:00,39,mid,7.63,10.63
2023-02-25 11:00:00,39,mid,7.629,10.64
2023-02-25 11:05:00,39,mid,7.63,10.61
2023-02-25 11:10:00,39,mid,7.633,10.46
2023-02-25 11:15:00,39,mid,7.634,10.36
2023-02-25 11:20:00,39,mid,7.633,10.36
2023-02-25 11:25:00,39,mid,7.633,10.38
2023-02-25 11:30:00,39,mid,7.632,10.4
2023-02-25 11:35:00,39,mid,7.632,10.42
2023-02-25 11:40:00,39,mid,7.633,10.44
2023-02-25 11:45:00,39,mid,7.635,10.45
2023-02-25 11:50:00,39,mid,7.635,10.47
2023-02-25 11:55:00,39,mid,7.634,10.49
2023-02-25 12:00:00,39,mid,7.634,10.51
2023-02-25 12:05:00,39,mid,7.634,10.52
2023-02-25 12:10:00,39,mid,7.633,10.54
2023-02-25 12:15:00,39,mid,7.633,10.56
2023-02-25 12:20:00,39,mid,7.632,10.57
2023-02-25 12:25:00,39,mid,7.632,10.59
2023-02-25 12:30:00,39,mid,7.632,10.61
2023-02-25 12:35:00,39,mid,7.632,10.62
2023-02-25 12:40:00,39,mid,7.631,10.64
2023-02-25 12:45:00,39,mid,7.63,10.64
2023-02-25 12:50:00,39,mid,7.632,10.5
2023-02-25 12:55:00,39,mid,7.633,10.38
2023-02-25 13:00:00,39,mid,7.634,10.39
2023-02-25 13:05:00,39,mid,7.634,10.41
2023-02-25 13:10:00,39,mid,7.634,10.43
2023-02-25 13:15:00,39,mid,7.634,10.44
2023-02-25 13:20:00,39,mid,7.634,10.46
2023-02-25 13:25:00,39,mid,7.634,10.48
2023-02-25 13:30:00,39,mid,7.633,10.5
2023-02-25 13:35:00,39,mid,7.633,10.51
2023-02-25 13:40:00,39,mid,7.633,10.53
2023-02-25 13:45:00,39,mid,7.633,10.55
2023-02-25 13:50:00,39,mid,7.633,10.56
2023-02-25 13:55:00,39,mid,7.633,10.58
2023-02-25 14:00:00,39,mid,7.633,10.6
2023-02-25 14:05:00,39,mid,7.633,10.61
2023-02-25 14:10:00,39,mid,7.634,10.63
2023-02-25 14:15:00,39,mid,7.635,10.6
2023-02-25 14:20:00,39,mid,7.638,10.43
2023-02-25 14:25:00,39,mid,7.636,10.43
2023-02-25 14:30:00,39,mid,7.635,10.45
2023-02-25 14:35:00,39,mid,7.634,10.47
2023-02-25 14:40:00,39,mid,7.633,10.49
2023-02-25 14:45:00,39,mid,7.632,10.5
2023-02-25 14:50:00,39,mid,7.631,10.52
2023-02-25 14:55:00,39,mid,7.63,10.54
2023-02-25 15:00:00,39,mid,7.63,10.56
2023-02-25 15:05:00,39,mid,7.629,10.58
2023-02-25 15:10:00,39,mid,7.628,10.6
2023-02-25 15:15:00,39,mid,7.628,10.61
2023-02-25 15:20:00,39,mid,7.628,10.63
2023-02-25 15:25:00,39,mid,7.627,10.63
2023-02-25 15:30:00,39,mid,7.628,10.48
2023-02-25 15:35:00,39,mid,7.629,10.43
2023-02-25 15:40:00,39,mid,7.629,10.45
2023-02-25 15:45:00,39,mid,7.629,10.47
2023-02-25 15:50:00,39,mid,7.629,10.49
2023-02-25 15:55:00,39,mid,7.628,10.5
2023-02-25 16:00:00,39,mid,7.628,10.52
2023-02-25 16:05:00,39,mid,7.627,10.54
2023-02-25 16:10:00,39,mid,7.628,10.56
2023-02-25 16:15:00,39,mid,7.628,10.57
2023-02-25 16:20:00,39,mid,7.627,10.59
2023-02-25 16:25:00,39,mid,7.628,10.61
2023-02-25 16:30:00,39,mid,7.627,10.63
2023-02-25 16:35:00,39,mid,7.627,10.64
2023-02-25 16:40:00,39,mid,7.628,10.63
2023-02-25 16:45:00,39,mid,7.629,10.48
2023-02-25 16:50:00,39,mid,7.631,10.37
2023-02-25 16:55:00,39,mid,7.63,10.38
2023-02-25 17:00:00,39,mid,7.63,10.4
2023-02-25 17:05:00,39,mid,7.631,10.42
2023-02-25 17:10:00,39,mid,7.631,10.44
2023-02-25 17:15:00,39,mid,7.631,10.46
2023-02-25 17:20:00,39,mid,7.63,10.47
2023-02-25 17:25:00,39,mid,7.63,10.49
2023-02-25 17:30:00,39,mid,7.63,10.51
2023-02-25 17:35:00,39,mid,7.63,10.53
2023-02-25 17:40:00,39,mid,7.63,10.54
2023-02-25 17:45:00,39,mid,7.629,10.56
2023-02-25 17:50:00,39,mid,7.63,10.58
2023-02-25 17:55:00,39,mid,7.629,10.6
2023-02-25 18:00:00,39,mid,7.63,10.61
2023-02-25 18:05:00,39,mid,7.632,10.63
2023-02-25 18:10:00,39,mid,7.632,10.64
2023-02-25 18:15:00,39,mid,7.632,10.65
2023-02-25 18:20:00,39,mid,7.634,10.49
2023-02-25 18:25:00,39,mid,7.634,10.44
2023-02-25 18:30:00,39,mid,7.635,10.46
2023-02-25 18:35:00,39,mid,7.635,10.48
2023-02-25 18:40:00,39,mid,7.634,10.49
2023-02-25 18:45:00,39,mid,7.634,10.51
2023-02-25 18:50:00,39,mid,7.634,10.53
2023-02-25 18:55:00,39,mid,7.636,10.55
2023-02-25 19:00:00,39,mid,7.634,10.56
2023-02-25 19:05:00,39,mid,7.635,10.58
2023-02-25 19:10:00,39,mid,7.634,10.6
2023-02-25 19:15:00,39,mid,7.634,10.61
2023-02-25 19:20:00,39,mid,7.634,10.63
2023-02-25 19:25:00,39,mid,7.634,10.65
2023-02-25 19:30:00,39,mid,7.634,10.66
2023-02-25 19:35:00,39,mid,7.636,10.55
2023-02-25 19:40:00,39,mid,7.639,10.41
2023-02-25 19:45:00,39,mid,7.639,10.4
2023-02-25 19:50:00,39,mid,7.64,10.42
2023-02-25 19:55:00,39,mid,7.638,10.44
2023-02-25 20:00:00,39,mid,7.638,10.46
2023-02-25 20:05:00,39,mid,7.638,10.48
2023-02-25 20:10:00,39,mid,7.639,10.49
2023-02-25 20:15:00,39,mid,7.638,10.51
2023-02-25 20:20:00,39,mid,7.638,10.53
2023-02-25 20:25:00,39,mid,7.638,10.54
2023-02-25 20:30:00,39,mid,7.638,10.56
2023-02-25 20:35:00,39,mid,7.643,10.58
2023-02-25 20:40:00,39,mid,7.641,10.59
2023-02-25 20:45:00,39,mid,7.64,10.61
2023-02-25 20:50:00,39,mid,7.641,10.63
2023-02-25 20:55:00,39,mid,7.64,10.64
2023-02-25 21:00:00,39,mid,7.641,10.66
2023-02-25 21:05:00,39,mid,7.641,10.54
2023-02-25 21:10:00,39,mid,7.641,10.44
2023-02-25 21:15:00,39,mid,7.641,10.46
2023-02-25 21:20:00,39,mid,7.642,10.48
2023-02-25 21:25:00,39,mid,7.642,10.5
2023-02-25 21:30:00,39,mid,7.643,10.51
2023-02-25 21:35:00,39,mid,7.643,10.53
2023-02-25 21:40:00,39,mid,7.642,10.55
2023-02-25 21:45:00,39,mid,7.642,10.57
2023-02-25 21:50:00,39,mid,7.642,10.58
2023-02-25 21:55:00,39,mid,7.641,10.6
2023-02-25 22:00:00,39,mid,7.641,10.61
2023-02-25 22:05:00,39,mid,7.641,10.63
2023-02-25 22:10:00,39,mid,7.641,10.65
2023-02-25 22:15:00,39,mid,7.641,10.64
2023-02-25 22:20:00,39,mid,7.643,10.48
2023-02-25 22:25:00,39,mid,7.643,10.44
2023-02-25 22:30:00,39,mid,7.643,10.46
2023-02-25 22:35:00,39,mid,7.642,10.48
2023-02-25 22:40:00,39,mid,7.643,10.5
2023-02-25 22:45:00,39,mid,7.642,10.52
2023-02-25 22:50:00,39,mid,7.642,10.53
2023-02-25 22:55:00,39,mid,7.643,10.55
2023-02-25 23:00:00,39,mid,7.643,10.57
2023-02-25 23:05:00,39,mid,7.642,10.59
2023-02-25 23:10:00,39,mid,7.641,10.6
2023-02-25 23:15:00,39,mid,7.641,10.62
2023-02-25 23:20:00,39,mid,7.642,10.64
2023-02-25 23:25:00,39,mid,7.64,10.65
2023-02-25 23:30:00,39,mid,7.641,10.63
2023-02-25 23:35:00,39,mid,7.643,10.48
2023-02-25 23:40:00,39,mid,7.644,10.38
2023-02-25 23:45:00,39,mid,7.646,10.39
2023-02-25 23:50:00,39,mid,7.647,10.41
2023-02-25 23:55:00,39,mid,7.646,10.43
2023-02-26 00:00:00,39,mid,7.646,10.45
2023-02-26 00:05:00,39,mid,7.645,10.47
2023-02-26 00:10:00,39,mid,7.644,10.48
2023-02-26 00:15:00,39,mid,7.644,10.5
2023-02-26 00:20:00,39,mid,7.643,10.52
2023-02-26 00:25:00,39,mid,7.643,10.53
2023-02-26 00:30:00,39,mid,7.642,10.55
2023-02-26 00:35:00,39,mid,7.641,10.57
2023-02-26 00:40:00,39,mid,7.642,10.59
2023-02-26 00:45:00,39,mid,7.641,10.6
2023-02-26 00:50:00,39,mid,7.641,10.62
2023-02-26 00:55:00,39,mid,7.64,10.64
2023-02-26 01:00:00,39,mid,7.64,10.64
2023-02-26 01:05:00,39,mid,7.642,10.47
2023-02-26 01:10:00,39,mid,7.642,10.44
2023-02-26 01:15:00,39,mid,7.642,10.46
2023-02-26 01:20:00,39,mid,7.641,10.48
2023-02-26 01:25:00,39,mid,7.641,10.49
2023-02-26 01:30:00,39,mid,7.641,10.51
2023-02-26 01:35:00,39,mid,7.641,10.53
2023-02-26 01:40:00,39,mid,7.64,10.55
2023-02-26 01:45:00,39,mid,7.64,10.56
2023-02-26 01:50:00,39,mid,7.639,10.58
2023-02-26 01:55:00,39,mid,7.639,10.6
2023-02-26 02:00:00,39,mid,7.639,10.61
2023-02-26 02:05:00,39,mid,7.638,10.63
2023-02-26 02:10:00,39,mid,7.638,10.64
2023-02-26 02:15:00,39,mid,7.64,10.54
2023-02-26 02:20:00,39,mid,7.641,10.4
2023-02-26 02:25:00,39,mid,7.64,10.39
2023-02-26 02:30:00,39,mid,7.64,10.41
2023-02-26 02:35:00,39,mid,7.641,10.43
2023-02-26 02:40:00,39,mid,7.64,10.45
2023-02-26 02:45:00,39,mid,7.64,10.47
2023-02-26 02:50:00,39,mid,7.639,10.48
2023-02-26 02:55:00,39,mid,7.64,10.5
2023-02-26 03:00:00,39,mid,7.639,10.52
2023-02-26 03:05:00,39,mid,7.638,10.54
2023-02-26 03:10:00,39,mid,7.637,10.55
2023-02-26 03:15:00,39,mid,7.571,10.48
2023-02-26 03:20:00,39,mid,7.596,10.36
2023-02-26 03:25:00,39,mid,7.604,10.34
2023-02-26 03:30:00,39,mid,7.609,10.36
2023-02-26 03:35:00,39,mid,7.611,10.38
2023-02-26 03:40:00,39,mid,7.613,10.4
2023-02-26 03:45:00,39,mid,7.615,10.42
2023-02-26 03:50:00,39,mid,7.616,10.43
2023-02-26 03:55:00,39,mid,7.617,10.45
2023-02-26 04:00:00,39,mid,7.616,10.47
2023-02-26 04:05:00,39,mid,7.617,10.49
2023-02-26 04:10:00,39,mid,7.619,10.51
2023-02-26 04:15:00,39,mid,7.618,10.52
2023-02-26 04:20:00,39,mid,7.618,10.54
2023-02-26 04:25:00,39,mid,7.618,10.56
2023-02-26 04:30:00,39,mid,7.618,10.57
2023-02-26 04:35:00,39,mid,7.62,10.59
2023-02-26 04:40:00,39,mid,7.618,10.61
2023-02-26 04:45:00,39,mid,7.618,10.62
2023-02-26 04:50:00,39,mid,7.621,10.51
2023-02-26 04:55:00,39,mid,7.622,10.39
2023-02-26 05:00:00,39,mid,7.621,10.4
2023-02-26 05:05:00,39,mid,7.621,10.42
2023-02-26 05:10:00,39,mid,7.622,10.44
2023-02-26 05:15:00,39,mid,7.621,10.46
2023-02-26 05:20:00,39,mid,7.621,10.47
2023-02-26 05:25:00,39,mid,7.621,10.49
2023-02-26 05:30:00,39,mid,7.621,10.51
2023-02-26 05:35:00,39,mid,7.62,10.53
2023-02-26 05:40:00,39,mid,7.62,10.54
2023-02-26 05:45:00,39,mid,7.62,10.56
2023-02-26 05:50:00,39,mid,7.619,10.58
2023-02-26 05:55:00,39,mid,7.619,10.59
2023-02-26 06:00:00,39,mid,7.619,10.61
2023-02-26 06:05:00,39,mid,7.619,10.59
2023-02-26 06:10:00,39,mid,7.622,10.44
2023-02-26 06:15:00,39,mid,7.622,10.41
2023-02-26 06:20:00,39,mid,7.621,10.43
2023-02-26 06:25:00,39,mid,7.621,10.45
2023-02-26 06:30:00,39,mid,7.621,10.46
2023-02-26 06:35:00,39,mid,7.619,10.48
2023-02-26 06:40:00,39,mid,7.619,10.5
2023-02-26 06:45:00,39,mid,7.619,10.52
2023-02-26 06:50:00,39,mid,7.619,10.53
2023-02-26 06:55:00,39,mid,7.619,10.25
2023-02-26 07:00:00,39,mid,7.619,NA
2023-02-26 07:05:00,39,mid,7.618,NA
2023-02-26 07:10:00,39,mid,7.618,NA
2023-02-26 07:15:00,39,mid,7.617,NA
2023-02-26 07:20:00,39,mid,7.619,NA
2023-02-26 07:25:00,39,mid,7.623,NA
2023-02-26 07:30:00,39,mid,7.624,NA
2023-02-26 07:35:00,39,mid,7.624,NA
2023-02-26 07:40:00,39,mid,7.624,NA
2023-02-26 07:45:00,39,mid,7.623,NA
2023-02-26 07:50:00,39,mid,7.622,NA
2023-02-26 07:55:00,39,mid,7.622,NA
2023-02-26 08:00:00,39,mid,7.621,NA
2023-02-26 08:05:00,39,mid,7.621,NA
2023-02-26 08:10:00,39,mid,7.621,NA
2023-02-26 08:15:00,39,mid,7.62,NA
2023-02-26 08:20:00,39,mid,7.62,NA
2023-02-26 08:25:00,39,mid,7.62,NA
2023-02-26 08:30:00,39,mid,7.62,NA
2023-02-26 08:35:00,39,mid,7.62,NA
2023-02-26 08:40:00,39,mid,7.62,NA
2023-02-26 08:45:00,39,mid,7.623,NA
2023-02-26 08:50:00,39,mid,7.624,NA
2023-02-26 08:55:00,39,mid,7.624,NA
2023-02-26 09:00:00,39,mid,7.622,NA
2023-02-26 09:05:00,39,mid,7.621,NA
2023-02-26 09:10:00,39,mid,7.621,NA
2023-02-26 09:15:00,39,mid,7.622,NA
2023-02-26 09:20:00,39,mid,7.621,NA
2023-02-26 09:25:00,39,mid,7.621,NA
2023-02-26 09:30:00,39,mid,7.623,NA
2023-02-26 09:35:00,39,mid,7.621,NA
2023-02-26 09:40:00,39,mid,7.624,NA
2023-02-26 09:45:00,39,mid,7.627,NA
2023-02-26 09:50:00,39,mid,7.629,NA
2023-02-26 09:55:00,39,mid,7.629,NA
2023-02-26 10:00:00,39,mid,7.629,NA
2023-02-26 10:05:00,39,mid,7.63,NA
2023-02-26 10:10:00,39,mid,7.629,NA
2023-02-26 10:15:00,39,mid,7.628,NA
2023-02-26 10:20:00,39,mid,7.628,NA
2023-02-26 10:25:00,39,mid,7.628,NA
2023-02-26 10:30:00,39,mid,7.627,NA
2023-02-26 10:35:00,39,mid,7.626,NA
2023-02-26 10:40:00,39,mid,7.626,NA
2023-02-26 10:45:00,39,mid,7.625,NA
2023-02-26 10:50:00,39,mid,7.625,NA
2023-02-26 10:55:00,39,mid,7.626,NA
2023-02-26 11:00:00,39,mid,7.627,NA
2023-02-26 11:05:00,39,mid,7.627,NA
2023-02-26 11:10:00,39,mid,7.625,NA
2023-02-26 11:15:00,39,mid,7.626,NA
2023-02-26 11:20:00,39,mid,7.625,NA
2023-02-26 11:25:00,39,mid,7.626,NA
2023-02-26 11:30:00,39,mid,7.625,NA
2023-02-26 11:35:00,39,mid,7.625,NA
2023-02-26 11:40:00,39,mid,7.625,NA
2023-02-26 11:45:00,39,mid,7.624,NA
2023-02-26 11:50:00,39,mid,7.624,NA
2023-02-26 11:55:00,39,mid,7.624,NA
2023-02-26 12:00:00,39,mid,7.627,NA
2023-02-26 12:05:00,39,mid,7.629,NA
2023-02-26 12:10:00,39,mid,7.628,NA
2023-02-26 12:15:00,39,mid,7.627,NA
2023-02-26 12:20:00,39,mid,7.626,NA
2023-02-26 12:25:00,39,mid,7.626,NA
2023-02-26 12:30:00,39,mid,7.624,NA
2023-02-26 12:35:00,39,mid,7.625,NA
2023-02-26 12:40:00,39,mid,7.624,NA
2023-02-26 12:45:00,39,mid,7.623,NA
